BodyID	JointID	Confidance	X	Y	Z	Qw	Qx	Qy	Qz	X2DColor	Y2DColor	X2DDepth	Y2DDepth
1	0	0.666667	110.108322	-23.516161	1788.413940	0.653709	-0.280486	0.633337	-0.304756	1067.397827	868.238281	354.461365	330.835663
1	1	0.666667	112.115700	-158.199005	1674.458008	0.658958	-0.269326	0.638162	-0.293235	1070.742310	789.767151	357.062164	290.115082
1	2	0.666667	114.023033	-261.200165	1578.111572	0.703876	-0.208565	0.592715	-0.331284	1074.121704	722.392151	359.484375	255.057770
1	3	0.666667	130.540634	-415.060181	1429.270752	0.728176	-0.160362	0.607531	-0.273771	1089.214722	605.825378	368.106506	195.674927
1	4	0.666667	160.022629	-393.868469	1461.386475	0.908866	-0.330460	-0.248468	-0.054976	1107.016479	625.088989	377.110352	205.533340
1	5	0.666667	283.085846	-384.780029	1530.374390	0.707485	-0.225325	-0.626614	0.236745	1179.741821	641.491638	413.679230	214.884216
1	6	0.666667	311.128967	-216.058792	1743.527710	0.633776	-0.363818	-0.557722	0.393588	1178.157104	761.448242	411.910400	276.056366
1	7	0.666667	326.742523	-8.540705	1839.991699	0.229143	0.426072	0.875177	-0.004624	1180.745728	876.434937	411.933716	335.133057
1	8	0.666667	283.755096	65.925751	1799.059326	0.228066	0.527160	0.818275	0.022668	1161.856812	917.009705	402.188446	355.723450
1	9	0.666667	247.403580	159.222198	1761.728149	0.228066	0.527160	0.818275	0.022668	1145.621704	970.560913	393.526062	382.502533
1	10	0.666667	237.995529	13.712604	1726.004272	-0.130877	-0.328770	-0.570996	0.740773	1141.158691	888.684204	392.458984	341.416534
1	11	0.666667	95.250717	-386.851013	1447.795776	0.324342	0.938659	-0.108752	0.043520	1065.544678	627.413818	355.812317	206.295166
1	12	0.666667	-31.238266	-363.969788	1427.994751	0.312422	0.796252	-0.363885	-0.368731	982.472046	639.039429	312.755707	211.927246
1	13	0.666667	-160.235413	-138.447983	1528.194336	-0.482043	-0.297018	0.823535	0.034709	903.890747	793.936462	271.111511	292.147614
1	14	0.666667	-76.886749	-17.042622	1348.564087	0.659713	0.313503	-0.604159	-0.318571	946.836426	868.794373	294.874237	331.091553
1	15	0.666667	-78.774605	60.570793	1281.585571	-0.131727	-0.672808	0.103061	0.720664	940.818115	927.595581	292.663422	361.179199
1	16	0.666667	-72.476997	95.080002	1380.592041	-0.131727	-0.672808	0.103061	0.720664	951.170959	949.167603	297.180237	372.012939
1	17	0.666667	-49.896729	58.954388	1261.221436	0.524480	0.571966	-0.586730	0.231352	961.850281	926.913696	303.646667	360.936646
1	18	0.666667	200.192612	-25.257803	1792.059204	0.551095	-0.466445	0.523907	-0.451934	1116.028320	867.221252	379.492004	330.381592
1	19	0.666667	183.345169	365.455658	1853.758423	0.697063	-0.174003	0.679529	-0.148549	1107.288574	1079.953125	372.491394	435.063110
1	20	0.333333	171.105759	533.291931	2192.647705	0.681810	-0.231611	0.666792	-0.192043	1089.744995	1128.719971	361.952789	457.232300
1	21	0.333333	160.160461	718.094055	2199.955322	0.622613	0.307607	0.632770	0.342538	1085.589355	1218.317871	358.849731	495.850616
1	22	0.666667	28.875351	-21.945646	1785.126831	0.395883	0.567019	0.432407	0.578611	1023.406555	869.205688	331.663635	331.258118
1	23	0.666667	11.659263	353.170380	1909.231812	0.105521	0.698558	0.143307	0.693069	1015.040894	1067.574707	326.564056	429.473511
1	24	0.333333	10.984726	485.648743	2267.898438	0.064356	0.706338	0.215941	0.671055	1016.472229	1098.304688	325.926544	443.575562
1	25	0.333333	-18.808296	648.200378	2309.675537	-0.428927	0.656583	-0.341574	0.517926	1003.637878	1169.088867	319.534027	475.065308
1	26	0.666667	139.581360	-463.010468	1364.887329	0.590638	-0.261966	0.739082	-0.190470	1098.118530	560.720215	372.932251	173.530258
1	27	0.666667	101.856491	-375.445984	1237.753296	0.590638	-0.261966	0.739082	-0.190470	1077.289795	593.814575	363.615631	189.648575
1	28	0.666667	126.634613	-424.063934	1228.457642	0.552326	0.337372	0.707848	0.282962	1096.355225	555.162476	373.262268	170.864319
1	29	0.666667	205.293671	-497.638397	1292.626343	0.190470	0.739082	0.261966	0.590638	1149.586792	518.357849	399.144196	154.113663
1	30	0.666667	76.945229	-419.921936	1242.145264	0.552326	0.337372	0.707848	0.282962	1058.032227	561.903687	353.521790	173.718948
1	31	0.666667	47.380005	-503.274323	1336.843140	0.590638	-0.261966	0.739082	-0.190470	1034.714722	526.780518	340.557220	156.511566
