BodyID	JointID	Confidance	X	Y	Z	Qw	Qx	Qy	Qz	X2DColor	Y2DColor	X2DDepth	Y2DDepth
1	0	0.666667	268.370789	-86.021332	1765.652832	0.757283	-0.165139	0.495004	-0.392712	1154.242432	833.558777	399.349365	313.136047
1	1	0.666667	300.923340	-214.097580	1663.790283	0.757525	-0.164833	0.495106	-0.392244	1179.525635	756.871216	413.047546	273.741394
1	2	0.666667	327.869263	-315.142212	1580.986084	0.793639	-0.080093	0.441038	-0.411350	1202.656372	690.045166	425.070465	239.824966
1	3	0.666667	382.696991	-462.628845	1452.656738	0.824070	-0.044467	0.446040	-0.346380	1252.146240	578.683105	449.058563	185.667892
1	4	0.666667	397.282715	-446.524933	1493.020752	0.858219	-0.363626	-0.351546	-0.087471	1255.642456	596.619751	450.723938	194.457306
1	5	0.666667	495.885559	-432.416992	1582.197266	0.636035	-0.319270	-0.685859	0.152062	1302.746338	620.157837	472.775940	207.276260
1	6	0.666667	499.231995	-269.239777	1782.585449	0.587669	-0.460940	-0.599892	0.286895	1276.067139	735.337402	459.857117	263.907990
1	7	0.666667	524.316162	-76.136467	1878.156372	0.653019	0.573279	0.488656	0.078312	1279.489990	841.483093	460.358398	317.572205
1	8	0.666667	576.402039	-17.153177	1834.359497	0.595324	0.227307	0.718168	-0.279563	1314.746582	871.961792	476.606628	332.889496
1	9	0.333333	557.419434	-17.797146	1735.104614	0.595324	0.227307	0.718168	-0.279563	1320.637695	871.010010	479.813049	332.455139
1	10	0.333333	586.848022	-32.838623	1765.423218	0.134362	0.787733	0.415505	-0.434487	1331.670532	862.868896	484.857605	328.416718
1	11	0.666667	348.926239	-431.285736	1455.729858	0.244815	0.886560	-0.363120	0.149066	1229.995728	599.436401	438.626862	195.152054
1	12	0.666667	263.834106	-361.072998	1401.354004	0.171174	0.684428	-0.681382	-0.194877	1180.897705	635.610352	415.156952	212.020660
1	13	0.666667	265.023376	-97.889694	1410.172852	-0.240197	-0.307979	0.915353	0.097892	1184.095215	813.261475	416.826080	302.976746
1	14	0.666667	417.667175	36.288990	1326.826294	-0.274841	-0.194369	0.335838	0.879713	1309.842041	907.627380	476.831726	350.768280
1	15	0.666667	492.681702	97.315582	1333.958252	0.061632	-0.302595	0.242905	0.919584	1366.452271	953.412720	501.078735	372.523865
1	16	0.666667	573.068054	100.658348	1392.212524	0.061632	-0.302595	0.242905	0.919584	1410.040283	953.112305	519.447449	371.867126
1	17	0.666667	501.637268	101.101738	1301.473877	-0.356027	-0.427891	0.703446	0.441948	1382.235840	958.219482	508.094604	374.652527
1	18	0.666667	343.364441	-97.846931	1804.487549	0.655691	-0.137269	0.432393	-0.603542	1191.645630	828.217041	418.022003	310.511536
1	19	0.333333	381.723541	242.930954	1954.751221	0.820450	0.016030	0.453345	-0.347971	1202.594238	1005.160950	420.048401	398.883423
1	20	0.333333	257.636597	442.038483	2224.920654	0.794195	-0.072002	0.480906	-0.364417	1127.157593	1081.869141	380.774841	435.686737
1	21	0.333333	300.147064	611.689697	2235.330078	0.822444	0.289589	0.387273	0.299572	1147.453003	1161.250977	389.064209	471.034363
1	22	0.666667	200.745682	-75.357666	1730.633789	0.450438	0.450921	0.369834	0.676017	1119.130493	838.595276	381.586365	315.644897
1	23	0.666667	130.600464	277.155121	1834.040161	0.150072	0.559729	0.163829	0.798337	1078.887573	1032.336548	359.021179	412.783905
1	24	0.333333	11.870429	430.109039	2139.407227	0.212815	0.536463	0.116782	0.808257	1016.310059	1084.491821	326.280731	437.260620
1	25	0.333333	7.497692	589.350098	2164.066406	-0.419847	0.467335	-0.292386	0.720997	1014.454224	1159.988647	325.227631	471.188385
1	26	0.666667	410.362946	-509.272644	1398.848389	0.782222	-0.047236	0.600480	-0.159129	1278.864136	536.325439	461.354767	166.367676
1	27	0.666667	444.143524	-388.998352	1315.316772	0.782222	-0.047236	0.600480	-0.159129	1321.355713	598.947632	482.970093	197.775116
1	28	0.666667	466.980621	-434.267975	1302.303833	0.665635	0.391202	0.458005	0.440593	1340.191895	563.778809	490.973206	181.703125
1	29	0.666667	497.321014	-533.052917	1360.422119	0.159129	0.600480	0.047236	0.782222	1346.413086	509.936890	491.965607	156.875183
1	30	0.666667	420.142822	-424.252625	1292.461426	0.665635	0.391202	0.458005	0.440593	1308.033813	568.961182	476.485901	182.963974
1	31	0.666667	347.434113	-517.966980	1323.217041	0.782222	-0.047236	0.600480	-0.159129	1247.849976	511.505585	446.760773	153.692368
