BodyID	JointID	Confidance	X	Y	Z	Qw	Qx	Qy	Qz	X2DColor	Y2DColor	X2DDepth	Y2DDepth
1	0	0.666667	248.859161	-50.062035	1780.292603	0.786708	-0.132879	0.455770	-0.394599	1142.923828	853.535339	393.378082	323.389709
1	1	0.666667	293.015930	-174.958496	1679.956665	0.798397	-0.118890	0.459617	-0.370376	1173.960449	780.252502	410.082794	285.752533
1	2	0.666667	333.287292	-268.053802	1594.156616	0.843922	0.038903	0.372264	-0.384319	1205.038818	719.374573	426.248535	254.813293
1	3	0.666667	419.132660	-393.990326	1461.238525	0.872024	0.068631	0.367946	-0.315405	1275.647217	623.762817	460.857727	208.329849
1	4	0.666667	423.188599	-385.081543	1505.833252	0.849259	-0.255777	-0.419390	-0.193516	1271.050903	636.778198	458.514526	214.591217
1	5	0.666667	499.531250	-400.281494	1613.868652	0.626698	-0.483141	-0.583862	0.181466	1300.048096	643.779053	471.616425	218.758453
1	6	0.333333	564.488342	-196.511765	1757.106323	0.533107	-0.647292	-0.394122	0.376135	1317.136841	772.549805	479.207336	283.239929
1	7	0.333333	652.284363	0.361800	1742.691650	0.301315	0.040688	0.411367	0.859262	1373.857422	881.442322	503.551331	337.546631
1	8	0.333333	577.334656	48.994537	1734.781006	0.196386	0.089595	0.403548	0.889131	1333.682373	909.044739	485.010620	351.152771
1	9	0.333333	486.063690	91.422531	1734.863525	0.196386	0.089595	0.403548	0.889131	1282.361450	933.177612	460.779602	363.265900
1	10	0.333333	567.515930	102.809982	1736.689331	0.199939	0.234769	0.859517	0.407600	1329.052368	939.881592	482.152832	366.187897
1	11	0.666667	385.440765	-362.684540	1461.078979	0.111515	0.844577	-0.461698	0.247164	1254.056519	643.881348	450.752014	217.710052
1	12	0.666667	330.133484	-273.902679	1397.321655	-0.084898	-0.511082	0.855133	0.018296	1227.771973	692.880493	438.789734	241.797134
1	13	0.666667	451.613922	-43.835075	1364.144287	-0.086718	-0.370591	0.924727	0.004750	1324.273560	849.246521	484.211823	321.846588
1	14	0.666667	607.009399	106.294380	1329.826660	-0.106558	-0.302315	0.944219	0.075515	1454.682007	961.021729	538.233826	375.053162
1	15	0.666667	688.323242	157.106750	1318.287720	-0.093613	-0.444553	0.886180	0.091070	1524.066284	1001.542236	564.142517	392.379791
1	16	0.666667	746.418274	236.743591	1309.883789	-0.093613	-0.444553	0.886180	0.091070	1577.850586	1065.892090	581.132202	419.172333
1	17	0.666667	660.888306	187.863953	1293.799438	-0.191752	-0.561520	0.628412	-0.503016	1513.766357	1028.193970	559.241272	404.466614
1	18	0.666667	318.673584	-62.854729	1826.941406	0.573638	-0.226035	0.360795	-0.699768	1176.897583	847.433350	410.364624	320.313324
1	19	0.333333	408.057465	297.344971	1863.332031	0.830337	-0.035876	0.424227	-0.359562	1226.555420	1041.352295	431.078705	415.831512
1	20	0.333333	272.100769	520.993469	2105.209473	0.814366	-0.043671	0.416625	-0.401652	1140.858643	1133.201172	386.912994	458.834717
1	21	0.333333	323.331635	687.413574	2116.653564	0.862626	0.264316	0.321475	0.287519	1166.737915	1216.530273	397.254639	494.224182
1	22	0.666667	185.904449	-38.526299	1738.227539	0.491468	0.402491	0.369444	0.678212	1110.753662	859.337646	377.120514	326.335175
1	23	0.333333	114.040924	320.579346	1806.324097	0.161764	0.520374	0.166485	0.821782	1070.872314	1059.498779	354.917603	425.704315
1	24	0.333333	-32.202824	478.726196	2094.935059	0.239669	0.492210	0.119359	0.828276	994.995911	1113.434692	315.925751	450.457947
1	25	0.333333	-35.113964	638.381348	2111.625488	-0.414685	0.437926	-0.259421	0.754293	993.648682	1192.395630	315.406921	485.089203
1	26	0.666667	459.480927	-432.002991	1409.116455	0.751614	-0.163543	0.561503	-0.305031	1311.576782	589.056396	477.548767	192.609680
1	27	0.666667	502.736877	-354.590759	1288.534668	0.751614	-0.163543	0.561503	-0.305031	1372.060059	617.538086	506.342102	208.481033
1	28	0.666667	520.968933	-403.195587	1293.374878	0.747161	0.281401	0.512685	0.315782	1383.218628	583.396973	510.572754	192.660980
1	29	0.666667	542.860718	-475.957886	1383.766113	0.305031	0.561503	0.163543	0.751614	1373.766357	553.706177	505.045349	178.271835
1	30	0.666667	475.292908	-393.216919	1279.738770	0.747161	0.281401	0.512685	0.315782	1352.800293	587.889954	497.329590	193.632126
1	31	0.666667	395.024750	-461.751923	1341.013550	0.751614	-0.163543	0.561503	-0.305031	1279.451660	554.466064	462.461914	175.013718
