BodyID	JointID	Confidance	X	Y	Z	Qw	Qx	Qy	Qz	X2DColor	Y2DColor	X2DDepth	Y2DDepth
1	0	0.666667	274.083435	-62.915489	1765.103516	0.790585	-0.128926	0.469689	-0.371141	1157.663940	846.207336	400.989990	319.659241
1	1	0.666667	321.107513	-185.093552	1656.429077	0.788151	-0.131982	0.468839	-0.376282	1192.285889	772.937805	419.451874	282.140900
1	2	0.666667	358.810211	-282.610474	1569.418579	0.822310	-0.015742	0.398338	-0.406060	1223.269287	708.026367	435.402771	249.311707
1	3	0.666667	431.286621	-424.078278	1436.737915	0.852225	0.016253	0.398318	-0.338808	1287.476074	599.903198	466.290894	197.043106
1	4	0.666667	440.221069	-411.130371	1480.756226	0.856508	-0.310000	-0.382256	-0.155480	1285.776978	616.218262	465.415771	204.909653
1	5	0.666667	530.120300	-415.130402	1583.170166	0.634665	-0.536702	-0.538287	0.139278	1323.686890	630.299683	482.603760	212.853104
1	6	0.333333	630.714539	-216.262131	1723.840210	-0.477747	0.734945	0.194058	-0.440403	1360.017700	759.354980	498.990417	277.271912
1	7	0.333333	749.446228	-60.087742	1621.665161	-0.107209	0.601225	0.790478	0.046683	1458.375244	844.861633	540.893921	320.017487
1	8	0.333333	732.784790	28.777943	1637.748901	-0.039245	-0.165675	0.979224	0.110149	1446.801392	898.811218	534.866211	345.749390
1	9	0.333333	635.708984	-5.549241	1641.908203	-0.039245	-0.165675	0.979224	0.110149	1385.350220	877.851257	509.189362	335.825989
1	10	0.333333	655.949768	-32.561172	1683.104004	0.301342	0.370634	-0.541390	0.691896	1387.639404	862.176636	510.278656	328.174988
1	11	0.666667	397.156677	-391.642609	1437.342407	0.170557	0.848393	-0.455260	0.209471	1265.144897	621.191650	455.996429	206.791885
1	12	0.666667	334.732513	-303.719849	1373.287476	-0.116863	-0.613038	0.763426	0.166454	1234.023926	669.254395	441.915497	230.005630
1	13	0.666667	394.092316	-41.922749	1380.176025	-0.169073	-0.296103	0.933252	0.113042	1279.802490	850.945435	463.353577	322.568176
1	14	0.666667	566.003296	90.436607	1324.484131	-0.275588	-0.140686	0.502711	0.807180	1424.421875	949.054016	526.164673	369.831604
1	15	0.666667	646.180481	146.778580	1311.282715	0.052159	-0.321330	0.411410	0.851333	1493.350220	993.841003	552.632446	389.499969
1	16	0.666667	726.003601	164.564102	1371.048462	0.052159	-0.321330	0.411410	0.851333	1532.752808	1002.585693	567.008789	392.650909
1	17	0.666667	660.631042	138.583313	1284.954224	-0.371401	-0.347525	0.800835	0.316151	1514.369629	989.802490	561.172241	387.311005
1	18	0.666667	346.986359	-75.506104	1810.804077	0.694375	-0.081434	0.423532	-0.576048	1193.291870	840.337708	418.707397	316.728760
1	19	0.333333	355.547089	256.261871	1999.548706	0.834649	0.048598	0.428503	-0.342613	1185.712891	1009.094543	411.573975	400.917175
1	20	0.333333	210.324890	449.747986	2272.697021	0.820782	-0.026354	0.458708	-0.339425	1104.176147	1081.071045	369.356323	435.463287
1	21	0.333333	248.708557	621.833679	2301.572754	0.823419	0.306534	0.339348	0.335947	1121.227783	1157.539551	376.407410	469.685730
1	22	0.666667	208.343689	-51.561974	1723.893188	0.322532	0.476764	0.289424	0.764790	1123.963257	851.783386	384.016541	322.470795
1	23	0.333333	79.687851	241.841797	1930.813599	0.136813	0.530882	0.171160	0.818628	1049.899170	1006.061035	344.170624	400.108002
1	24	0.333333	-67.391037	391.440796	2234.029785	0.230690	0.492582	0.075119	0.835765	981.321472	1057.897461	308.508514	424.692291
1	25	0.333333	-66.895004	552.921204	2264.762695	-0.426518	0.407030	-0.291023	0.753469	981.831116	1130.193848	308.959381	457.871826
1	26	0.666667	466.585236	-468.057709	1382.989868	0.817996	-0.088588	0.545686	-0.158937	1321.179688	559.447083	481.588318	178.858566
1	27	0.666667	503.179840	-349.959351	1292.444824	0.817996	-0.088588	0.545686	-0.158937	1371.466309	621.668640	506.111206	210.438110
1	28	0.666667	530.676086	-395.215576	1285.716797	0.690796	0.323217	0.448500	0.466025	1392.825195	587.322632	514.899719	194.899750
1	29	0.666667	560.585022	-488.812408	1356.159180	0.158937	0.545686	0.088588	0.817996	1393.060791	538.215210	513.273376	171.966278
1	30	0.666667	483.889099	-389.188263	1269.563721	0.690796	0.323217	0.448500	0.466025	1362.010498	588.439575	501.538147	194.248901
1	31	0.666667	412.615417	-487.165222	1300.123901	0.817996	-0.088588	0.545686	-0.158937	1299.762451	526.244141	471.669525	162.507446
