BodyID	JointID	Confidance	X	Y	Z	Qw	Qx	Qy	Qz	X2DColor	Y2DColor	X2DDepth	Y2DDepth
1	0	0.666667	-39.354298	-112.137985	1757.061157	0.611900	-0.317949	0.640557	-0.337896	985.844910	819.466248	312.274902	305.377197
1	1	0.666667	-47.564766	-250.903427	1663.872681	0.597425	-0.344128	0.626881	-0.362876	979.054993	736.602417	309.256958	262.158752
1	2	0.666667	-54.163109	-366.640930	1597.078979	0.610135	-0.329689	0.662932	-0.282067	973.305542	662.702271	306.765717	223.966858
1	3	0.666667	-61.836357	-526.310364	1470.894043	0.630790	-0.275465	0.687236	-0.232230	964.085022	544.018066	303.243317	164.776962
1	4	0.666667	-29.032867	-499.861969	1489.290894	0.915558	-0.365048	-0.144915	0.086567	985.547180	564.419434	314.071930	174.635300
1	5	0.666667	97.422035	-464.418030	1516.399048	0.766695	-0.201018	-0.476533	0.380377	1064.805054	591.321777	354.832855	188.178238
1	6	0.666667	163.902191	-263.558685	1666.174805	0.293468	-0.474053	-0.206799	0.803980	1100.121094	729.260376	372.448639	258.761658
1	7	0.666667	81.596039	-118.233131	1526.739258	0.223355	0.427253	0.690956	-0.538654	1056.098999	805.982056	350.335663	298.589905
1	8	0.666667	38.832901	-90.295090	1452.241699	0.308173	0.534170	0.612068	-0.495040	1029.459595	820.640991	336.959198	306.203766
1	9	0.666667	14.568825	-54.942406	1360.397095	0.308173	0.534170	0.612068	-0.495040	1012.629028	841.595154	328.911346	317.132111
1	10	0.666667	10.133378	-112.349739	1415.997070	0.065838	-0.541103	-0.187440	0.817153	1010.047668	804.205872	327.119263	297.602203
1	11	0.666667	-91.817787	-501.212128	1495.720825	0.381557	0.902455	-0.039772	-0.195981	946.190002	564.911926	293.782532	175.050461
1	12	0.666667	-205.314865	-473.906830	1535.613770	0.358995	0.760267	-0.220021	-0.494679	878.218506	589.238281	258.684021	187.749084
1	13	0.666667	-314.602295	-291.731842	1692.559570	0.569036	0.521731	-0.595157	-0.223120	828.657837	716.520081	231.973450	252.531784
1	14	0.666667	-356.906586	-98.960342	1594.622803	0.689925	-0.654892	0.124704	-0.282081	788.462830	822.012756	212.913589	306.769226
1	15	0.666667	-439.571625	-49.462982	1581.372070	-0.313910	0.564902	0.354006	0.676037	733.993530	852.328979	187.223358	322.104980
1	16	0.666667	-423.163147	-47.024750	1483.131958	-0.313910	0.564902	0.354006	0.676037	725.428223	851.883057	183.805634	321.915863
1	17	0.666667	-406.245880	-28.180889	1523.563843	0.722112	0.076265	-0.294953	-0.621080	744.088928	864.712891	192.492081	328.353821
1	18	0.666667	46.074818	-115.882492	1755.110107	0.563832	-0.414371	0.569518	-0.431323	1032.658691	817.180603	336.711914	304.274902
1	19	0.666667	53.878368	244.019592	1862.051147	0.675447	-0.200688	0.675098	-0.218490	1037.130615	1011.946289	337.996796	402.993713
1	20	0.333333	56.387276	447.199707	2157.885010	0.674819	-0.201221	0.651029	-0.283356	1037.053711	1090.897827	336.484344	440.231018
1	21	0.333333	74.261284	621.811890	2149.310059	0.681825	0.317664	0.599831	0.272777	1045.922729	1178.085205	340.433502	479.039429
1	22	0.666667	-116.389481	-108.761406	1758.820435	0.360544	0.585341	0.484796	0.540700	943.627686	821.548828	290.324188	306.411835
1	23	0.666667	-136.934677	250.402008	1865.135498	0.168624	0.709748	0.271917	0.627602	935.814941	1015.839294	286.876099	404.476379
1	24	0.333333	-113.595779	467.150208	2154.973389	0.232587	0.683625	0.292801	0.626760	957.962097	1101.392090	297.439087	444.746338
1	25	0.333333	-124.065018	627.362488	2135.887451	-0.277884	0.695101	-0.271891	0.604723	951.678406	1183.459839	295.146057	480.984436
1	26	0.666667	-65.855179	-577.772400	1414.262451	0.550323	-0.207989	0.808241	0.025134	959.034302	497.513489	301.326813	142.644470
1	27	0.666667	-136.859268	-463.789398	1345.798706	0.550323	-0.207989	0.808241	0.025134	905.966553	555.998352	274.451355	171.109253
1	28	0.666667	-112.951874	-499.011139	1315.063965	0.371364	0.424442	0.718583	0.406909	920.463501	524.017456	282.358948	155.538376
1	29	0.666667	-20.460426	-572.761780	1327.222168	-0.025134	0.808241	0.207989	0.550323	986.798035	476.483246	316.215118	132.735626
1	30	0.666667	-155.471710	-507.897797	1337.834351	0.371364	0.424442	0.718583	0.406909	892.289001	523.768311	267.931854	155.795502
1	31	0.666667	-154.088654	-617.606384	1393.220703	0.550323	-0.207989	0.808241	0.025134	898.708740	465.593597	271.414886	128.539200
