BodyID	JointID	Confidance	X	Y	Z	Qw	Qx	Qy	Qz	X2DColor	Y2DColor	X2DDepth	Y2DDepth
1	0	0.666667	-38.447742	123.506340	2008.831055	0.606320	-0.339663	0.546067	-0.467777	986.792908	925.799927	312.710419	367.485565
1	1	0.666667	-44.636742	-34.628002	1953.369751	0.621510	-0.321355	0.557038	-0.447398	982.796753	847.909607	310.831604	327.644012
1	2	0.666667	-47.441673	-157.181534	1899.098511	0.667606	-0.188152	0.536744	-0.480424	980.311951	784.970215	309.787415	294.994659
1	3	0.666667	-55.544586	-329.713989	1790.421753	0.703982	-0.144503	0.550104	-0.425339	973.517761	688.220459	306.893463	244.902496
1	4	0.666667	-26.220194	-310.279846	1820.170410	0.854105	-0.472309	-0.211853	-0.050465	989.731873	701.174255	315.150604	251.558929
1	5	0.666667	95.402100	-294.973297	1875.202271	0.694764	-0.366521	-0.475858	0.395631	1052.843872	713.500305	347.715393	258.074371
1	6	0.666667	156.201279	-61.573029	1971.621826	0.288265	-0.584806	-0.137042	0.745737	1081.918579	834.451294	362.123474	320.880524
1	7	0.666667	123.541397	67.101273	1798.693970	-0.188044	-0.529981	-0.436427	0.702347	1070.751953	901.408447	356.842773	355.315826
1	8	0.666667	93.243202	77.607323	1714.054810	0.603850	0.241673	-0.642606	0.404989	1055.994629	909.239014	349.675598	359.330139
1	9	0.666667	77.610413	95.737251	1812.758911	0.603850	0.241673	-0.642606	0.404989	1045.719238	916.813965	343.855103	363.122070
1	10	0.666667	26.733837	103.684212	1711.417969	0.338119	-0.353085	0.095660	0.867096	1018.120605	924.518066	330.187500	367.036346
1	11	0.666667	-82.965057	-293.075378	1798.141235	0.382292	0.813085	-0.439029	0.000157	959.088257	708.336121	299.323883	255.273407
1	12	0.666667	-158.926254	-204.838348	1756.615845	0.397894	0.643137	-0.638172	-0.144191	915.860962	752.625732	277.112152	278.272980
1	13	0.666667	-197.008804	42.782066	1671.294067	-0.417052	-0.520874	0.741336	0.071964	887.116150	890.640198	263.272308	349.396576
1	14	0.666667	-172.830917	226.529846	1551.332275	0.743839	0.140403	-0.489865	-0.432461	890.492126	1011.021729	266.865356	409.284363
1	15	0.666667	-186.103241	297.401886	1485.770264	0.657498	0.223289	-0.458065	-0.554991	874.902954	1066.657471	260.415192	435.535706
1	16	0.666667	-182.541504	390.682434	1450.379028	0.657498	0.223289	-0.458065	-0.554991	872.527039	1138.995605	260.763611	468.367676
1	17	0.666667	-140.079224	324.559967	1475.501587	-0.472938	-0.595255	0.648519	0.037739	904.874451	1086.858154	275.428131	445.267181
1	18	0.666667	45.540783	115.022644	2023.647827	-0.477503	0.400372	-0.454141	0.636749	1027.678711	921.028809	333.649231	365.154877
1	19	0.333333	129.599838	480.687012	1994.986938	0.681593	-0.200712	0.571191	-0.410957	1070.795776	1108.410156	354.377991	455.448181
1	20	0.333333	126.107903	764.608643	2215.677002	0.659947	-0.213815	0.539021	-0.477712	1065.332031	1219.544312	349.881561	503.636841
1	21	0.333333	186.363205	919.596558	2157.750000	0.807857	0.228955	0.528528	0.124917	1096.131104	1308.380371	363.300781	538.768677
1	22	0.666667	-114.183891	131.156464	1995.470093	0.456915	0.523038	0.546552	0.467910	949.322266	930.219116	293.596771	369.582550
1	23	0.666667	-127.459900	506.793030	1991.716675	0.288956	0.667028	0.356873	0.586703	941.196716	1123.258667	290.831268	461.846619
1	24	0.333333	-106.802673	803.022766	2201.202148	0.420696	0.588605	0.324850	0.609124	957.585693	1241.517334	298.941711	512.472961
1	25	0.333333	-85.878220	946.234192	2128.398682	-0.131385	0.650921	-0.183074	0.724930	964.980896	1329.397949	303.250061	546.862549
1	26	0.666667	-53.015053	-387.902679	1740.390747	0.699770	-0.117482	0.682080	-0.176881	973.544128	651.576965	307.250458	226.192841
1	27	0.666667	-44.977631	-277.173950	1637.982178	0.699770	-0.117482	0.682080	-0.176881	975.348572	702.279053	308.642578	252.186005
1	28	0.666667	-24.264996	-323.676758	1624.700806	0.619885	0.399231	0.565376	0.369738	987.163574	673.823486	314.912354	237.565643
1	29	0.666667	23.141388	-415.338348	1684.280151	0.176881	0.682080	0.117482	0.699770	1015.099182	629.102173	329.112854	214.859070
1	30	0.666667	-72.664658	-315.210907	1625.671143	0.619885	0.399231	0.565376	0.369738	958.690247	678.920349	300.122009	240.202469
1	31	0.666667	-132.521454	-405.841705	1683.722168	0.699770	-0.117482	0.682080	-0.176881	926.831116	634.465210	283.534271	217.728348
