BodyID	JointID	Confidance	X	Y	Z	Qw	Qx	Qy	Qz	X2DColor	Y2DColor	X2DDepth	Y2DDepth
1	0	0.666667	-10.932316	95.581886	1998.466797	0.686193	-0.386617	0.475448	-0.391938	1000.094360	912.196716	319.581146	360.633972
1	1	0.666667	25.872190	-45.260845	1946.526978	0.669511	-0.405823	0.459164	-0.419798	1017.815918	842.390686	329.023376	324.862274
1	2	0.666667	53.781261	-160.769791	1912.662964	0.729359	-0.280696	0.465669	-0.415208	1031.652466	783.561829	336.452667	294.352570
1	3	0.666667	95.163567	-324.263641	1829.390625	0.760307	-0.242448	0.486679	-0.355381	1053.414917	694.539246	348.228027	248.316574
1	4	0.666667	114.708275	-297.258331	1855.694458	0.828419	-0.482619	-0.274758	0.072858	1063.142822	710.708618	353.150940	256.691345
1	5	0.666667	218.540665	-249.463623	1903.363281	0.593972	-0.362924	-0.555576	0.454774	1114.738892	738.247620	379.559967	271.232147
1	6	0.666667	211.126892	-23.580387	1982.342651	0.378765	-0.545556	-0.377819	0.645103	1108.720825	853.209290	375.748901	330.601501
1	7	0.666667	187.454376	157.449188	1898.417114	-0.351434	0.544332	0.551373	-0.525533	1101.635620	946.731323	371.772217	378.102112
1	8	0.666667	171.958115	236.263809	1875.889771	-0.254443	0.632112	0.448044	-0.578748	1095.018433	989.939453	368.114258	399.482391
1	9	0.666667	165.275574	316.858795	1828.740601	-0.254443	0.632112	0.448044	-0.578748	1093.912842	1038.076294	367.263824	422.724915
1	10	0.666667	138.355377	238.039001	1834.977295	0.494559	-0.441425	0.056383	0.746577	1078.605103	993.739136	360.011139	401.405853
1	11	0.666667	61.402916	-298.136230	1832.095825	0.410892	0.858976	-0.299512	0.060166	1035.786011	708.382446	339.052551	255.373291
1	12	0.666667	-31.264156	-245.145447	1792.276489	0.200000	0.740741	-0.617498	-0.173201	986.589294	733.195923	313.606201	268.127472
1	13	0.666667	-74.537521	-5.089030	1794.617310	-0.248306	-0.474702	0.839440	0.091340	963.198730	862.407715	301.434326	335.141205
1	14	0.666667	12.145885	166.308304	1727.436890	-0.313424	-0.297446	0.632694	0.642643	1009.945923	960.154480	325.862122	384.898560
1	15	0.666667	71.653336	233.174408	1719.956665	-0.420432	-0.182856	0.674789	0.578326	1044.152832	999.619202	343.167755	404.381927
1	16	0.666667	124.985184	300.627686	1687.208252	-0.420432	-0.182856	0.674789	0.578326	1076.286621	1042.977539	359.172455	425.196289
1	17	0.666667	89.811119	228.909607	1706.668335	-0.318055	-0.471353	0.817868	0.088094	1054.832764	998.112549	348.645233	403.645660
1	18	0.666667	64.551888	108.054741	2018.132935	0.643935	-0.341338	0.417388	-0.542792	1036.899292	917.724976	338.416168	363.495148
1	19	0.333333	42.934948	449.328674	2076.049805	0.759785	-0.225419	0.489793	-0.363341	1026.899902	1083.023315	332.584167	443.872894
1	20	0.333333	-41.976147	705.527283	2268.451172	0.741203	-0.260111	0.495473	-0.370766	988.850830	1183.208984	313.305084	488.331604
1	21	0.333333	-27.046782	860.952026	2224.161133	0.790139	0.166173	0.530368	0.258413	994.918579	1265.626465	316.495880	522.388916
1	22	0.666667	-78.999748	84.334564	1980.733154	0.363212	0.491293	0.517082	0.599445	966.299194	907.158875	302.275604	357.984497
1	23	0.666667	-166.797195	411.224426	2054.661377	0.238548	0.583295	0.410525	0.659038	924.958496	1066.781738	282.085083	435.815796
1	24	0.333333	-235.703522	676.950928	2246.575195	0.304597	0.542342	0.357332	0.696706	901.052490	1173.606445	271.223907	483.384644
1	25	0.333333	-251.945114	816.275940	2195.364014	-0.275160	0.640829	-0.126589	0.705408	889.519897	1249.869873	267.276550	514.980103
1	26	0.666667	114.532738	-379.207703	1789.213013	0.785985	-0.177593	0.582900	-0.104479	1064.306885	661.654297	354.043823	231.557343
1	27	0.666667	117.996536	-275.861694	1696.005981	0.785985	-0.177593	0.582900	-0.104479	1068.995361	708.242798	356.998535	255.509766
1	28	0.666667	148.762131	-312.735199	1689.282104	0.629653	0.286596	0.537750	0.481898	1086.477051	686.850708	366.056946	244.632965
1	29	0.666667	198.134796	-386.026825	1754.496094	0.104479	0.582900	0.177593	0.785985	1110.677002	653.775208	378.056976	227.981445
1	30	0.666667	104.449623	-315.615814	1680.348877	0.629653	0.286596	0.537750	0.481898	1061.563110	684.398193	353.224976	243.204895
1	31	0.666667	60.171585	-411.087585	1722.880615	0.785985	-0.177593	0.582900	-0.104479	1035.737793	636.583313	339.582977	218.695465
