BodyID	JointID	Confidance	X	Y	Z	Qw	Qx	Qy	Qz	X2DColor	Y2DColor	X2DDepth	Y2DDepth
1	0	0.666667	42.423176	112.898750	1956.739868	0.527216	-0.459403	0.521677	-0.488718	1026.344482	921.835815	333.234802	365.585876
1	1	0.666667	38.789822	-47.837749	1942.808472	-0.486661	0.499453	-0.483472	0.529116	1024.254761	841.032104	332.381927	324.173309
1	2	0.666667	35.252460	-176.587372	1950.292480	0.581523	-0.442042	0.483914	-0.481932	1022.256775	777.386292	331.407593	291.103943
1	3	0.666667	48.324520	-370.802887	1924.272217	0.618297	-0.401811	0.517804	-0.433745	1028.420898	680.052917	334.819305	240.740768
1	4	0.666667	76.203331	-337.658691	1933.760620	0.767175	-0.614173	-0.156732	0.098330	1042.260010	697.140198	341.963013	249.571442
1	5	0.666667	196.659866	-293.254211	1949.238892	0.665311	-0.452012	-0.287050	0.520239	1101.533203	719.860962	372.577728	261.631104
1	6	0.666667	270.128113	-55.347115	1927.153320	-0.064862	-0.489302	0.217477	0.842069	1140.798584	836.720886	392.424164	322.204926
1	7	0.666667	162.551300	-122.916069	1760.184326	0.513425	0.184740	0.736072	-0.400580	1092.348267	796.939087	368.619965	301.561310
1	8	0.666667	134.681091	-133.898117	1678.393921	0.217662	-0.239830	0.720008	-0.613753	1079.697266	787.343384	362.560760	296.567200
1	9	0.666667	57.443954	-193.769318	1676.532471	0.217662	-0.239830	0.720008	-0.613753	1035.151611	753.186462	339.500092	278.650116
1	10	0.666667	73.042763	-192.374252	1701.862183	-0.156310	-0.163325	-0.093707	0.969593	1043.763306	755.602966	343.836243	279.924591
1	11	0.666667	15.972078	-340.027802	1925.259644	0.601222	0.776359	-0.184726	0.040936	1012.387756	695.338196	326.466644	248.551575
1	12	0.666667	-94.470680	-311.762421	1891.274658	0.366995	0.755665	-0.498059	-0.214996	956.267822	706.634338	297.431122	254.374771
1	13	0.666667	-199.261353	-79.849586	1880.923584	-0.383350	-0.009108	0.904991	-0.184259	901.524597	824.203491	269.228088	315.283905
1	14	0.666667	-49.282803	-106.361359	1732.795288	0.397459	0.271701	0.068545	0.873789	975.397339	805.466064	308.035919	305.706451
1	15	0.666667	2.480179	-169.988907	1687.320435	0.238862	0.279494	0.020075	0.929745	1003.761780	767.490601	323.070648	286.009277
1	16	0.666667	72.581421	-213.739487	1638.310425	0.238862	0.279494	0.020075	0.929745	1044.297119	738.917725	344.497131	271.287048
1	17	0.666667	-0.160344	-193.435516	1687.485229	0.227958	0.248530	0.653848	0.677311	1002.231201	754.211121	322.285461	279.098541
1	18	0.666667	124.829933	110.795784	1959.511597	0.541645	-0.374998	0.448338	-0.604145	1067.493896	920.569885	354.328766	364.972321
1	19	0.666667	172.629211	469.563538	1971.307739	0.638558	-0.291282	0.506735	-0.500619	1093.258545	1105.488770	365.500610	454.011566
1	20	0.333333	177.750458	792.998047	2094.346191	0.593817	-0.354515	0.597458	-0.405888	1093.443848	1255.909668	363.058502	518.298279
1	21	0.333333	190.208862	942.282349	2015.125000	0.711121	0.170348	0.669698	0.129589	1103.964966	1354.507446	366.604156	555.937805
1	22	0.666667	-31.886625	114.795097	1954.240601	0.411398	0.569177	0.518622	0.487668	989.125000	923.028198	314.128448	366.111847
1	23	0.333333	-36.798683	473.506622	2000.695190	0.317286	0.653046	0.408012	0.553521	987.206360	1104.262939	313.242493	453.561615
1	24	0.333333	-17.815653	782.716736	2162.980469	0.349461	0.626496	0.324740	0.616379	998.543152	1237.980103	318.356232	511.291626
1	25	0.333333	-12.600448	928.905579	2109.031982	-0.187226	0.677478	-0.209511	0.679761	1000.441895	1324.506104	319.502075	545.229553
1	26	0.666667	54.789131	-441.183380	1902.714600	0.809917	-0.284708	0.467920	-0.209825	1031.600952	643.036072	336.571777	221.890350
1	27	0.666667	82.923912	-367.463989	1780.642090	0.809917	-0.284708	0.467920	-0.209825	1047.584839	666.983765	345.434753	234.177734
1	28	0.666667	114.662819	-404.999908	1792.772827	0.721066	0.129551	0.532188	0.424329	1064.204956	648.476257	353.954102	224.859070
1	29	0.666667	147.675568	-455.431122	1890.327393	0.209825	0.467920	0.284708	0.809917	1078.519897	634.300110	360.844177	217.778137
1	30	0.666667	71.520882	-412.488983	1774.900391	0.721066	0.129551	0.532188	0.424329	1041.411255	642.436401	342.251892	221.666626
1	31	0.666667	13.739940	-495.952942	1836.068237	0.809917	-0.284708	0.467920	-0.209825	1010.564514	607.072388	326.011292	203.764252
