BodyID	JointID	Confidance	X	Y	Z	Qw	Qx	Qy	Qz	X2DColor	Y2DColor	X2DDepth	Y2DDepth
1	0	0.666667	57.684486	115.608292	2004.142822	0.618514	-0.405917	0.567314	-0.361700	1033.676025	921.832214	336.804199	365.576019
1	1	0.666667	73.309494	-34.963997	1939.130493	0.588098	-0.449347	0.533574	-0.409301	1041.561768	847.383301	341.355713	327.494080
1	2	0.666667	85.893631	-161.530655	1904.924438	0.679825	-0.306435	0.580734	-0.326624	1047.950684	782.789307	344.964600	293.999939
1	3	0.666667	108.297295	-322.441711	1787.445923	0.703829	-0.258877	0.603438	-0.271055	1061.205322	691.508118	352.472748	246.814606
1	4	0.666667	135.344742	-295.491699	1811.754517	0.881464	-0.414247	-0.169308	0.150846	1075.079102	707.870850	359.544037	255.312515
1	5	0.666667	253.779709	-241.868652	1834.658569	0.679258	-0.281603	-0.409440	0.540061	1136.767334	737.377808	391.137207	270.981689
1	6	0.666667	274.548370	4.207492	1898.983643	0.449536	-0.406226	-0.286221	0.742277	1145.342651	866.881897	394.617676	337.676758
1	7	0.666667	217.619308	196.952148	1824.933350	0.512070	0.310229	0.708101	0.374345	1121.522339	971.703979	381.856995	390.450134
1	8	0.666667	196.901428	274.423431	1786.511841	0.549289	0.232441	0.737307	0.317225	1112.923462	1017.930054	377.170471	413.011200
1	9	0.666667	168.113190	343.399689	1720.403320	0.549289	0.232441	0.737307	0.317225	1100.475342	1065.071411	370.736328	435.460449
1	10	0.666667	168.209076	293.967651	1786.333984	0.064051	0.359352	0.929518	0.052533	1097.143066	1029.119141	369.181183	418.458099
1	11	0.666667	73.775230	-297.366882	1803.521973	0.396551	0.892481	-0.214626	-0.012657	1042.592407	706.298706	342.731262	254.333771
1	12	0.666667	-36.442070	-249.622498	1785.593384	0.167092	0.770710	-0.549848	-0.275232	983.674316	730.323608	312.126007	266.638672
1	13	0.666667	-99.841995	-5.327895	1848.127319	-0.262034	-0.491657	0.809074	0.187112	951.537109	862.461060	295.160797	335.118073
1	14	0.666667	-17.590307	188.497116	1796.068237	0.611280	-0.101308	-0.270754	-0.736726	994.093079	969.002258	317.420471	389.222260
1	15	0.666667	-0.763081	267.307281	1744.368286	-0.259797	-0.017258	0.288571	0.921376	1002.819092	1017.767761	322.114502	413.135773
1	16	0.666667	84.019661	315.239563	1732.781250	-0.259797	-0.017258	0.288571	0.921376	1051.372437	1046.930176	346.460663	427.112732
1	17	0.666667	59.241478	261.402679	1724.242676	-0.410174	-0.338682	0.728969	0.430879	1037.067261	1015.937256	339.492981	412.301331
1	18	0.666667	141.501968	123.332726	2006.397217	0.549679	-0.402226	0.462941	-0.567232	1074.597168	925.477722	357.736816	367.432129
1	19	0.333333	168.169357	491.549561	2025.852905	0.705567	-0.227816	0.569381	-0.355078	1089.184082	1110.191895	363.235321	456.148315
1	20	0.333333	133.032120	760.240906	2252.569336	0.688812	-0.262456	0.609944	-0.290899	1067.682861	1211.362061	350.961975	500.211731
1	21	0.333333	135.214966	931.114990	2225.617920	0.697150	0.245295	0.613757	0.277696	1070.072388	1299.801758	351.239380	535.671265
1	22	0.666667	-17.897423	108.642822	2002.109741	0.351811	0.535308	0.555989	0.529670	996.732239	918.587708	317.837067	363.866272
1	23	0.333333	-84.130066	466.098236	2067.056885	0.187606	0.670821	0.381701	0.607542	965.389587	1092.790283	302.192444	448.172729
1	24	0.333333	-94.700600	730.322815	2306.939941	0.201721	0.666326	0.323114	0.641027	966.176331	1189.363647	302.336151	490.810303
1	25	0.333333	-120.061691	886.396301	2288.698486	-0.309647	0.704097	-0.238001	0.593061	953.951843	1266.216309	297.176117	522.330383
1	26	0.666667	117.710327	-374.792175	1733.955566	0.724608	-0.130042	0.672132	-0.079189	1067.431885	657.636475	355.936981	229.552948
1	27	0.666667	108.575844	-254.977081	1646.889648	0.724608	-0.130042	0.672132	-0.079189	1065.007324	715.661682	355.214417	259.336304
1	28	0.666667	136.335129	-294.855194	1629.259766	0.568371	0.383315	0.567223	0.456380	1081.634277	690.766418	363.911530	246.629105
1	29	0.666667	196.535858	-382.438232	1678.353394	0.079189	0.672132	0.130042	0.724608	1113.794312	646.310425	380.031830	224.272125
1	30	0.666667	88.056427	-294.569366	1629.740356	0.568371	0.383315	0.567223	0.456380	1053.254639	691.101929	349.216522	246.620209
1	31	0.666667	44.180260	-398.150330	1674.294800	0.724608	-0.130042	0.672132	-0.079189	1027.081909	637.341003	335.369904	219.057724
