BodyID	JointID	Confidance	X	Y	Z	Qw	Qx	Qy	Qz	X2DColor	Y2DColor	X2DDepth	Y2DDepth
1	0	0.666667	70.856667	104.477737	2024.893311	0.789536	-0.273460	0.519298	-0.179397	1039.882690	915.793213	339.928070	362.516876
1	1	0.666667	126.112137	23.761488	1925.516113	0.800074	-0.236796	0.537008	-0.124222	1068.578857	876.963501	355.258881	342.773285
1	2	0.666667	169.854019	-26.752745	1836.285522	0.796686	-0.201867	0.564671	-0.075424	1093.801270	850.532593	368.766815	329.253601
1	3	0.666667	229.479645	-86.497597	1689.078491	0.800168	-0.155934	0.579040	-0.011292	1133.963989	814.740234	390.255859	310.961823
1	4	0.666667	244.299210	-71.221428	1720.932495	0.911234	-0.161456	-0.296712	0.235683	1140.374878	824.267700	393.285461	315.879852
1	5	0.666667	323.945068	-12.524716	1772.847900	0.707990	-0.231179	-0.477380	0.466278	1181.275391	857.664795	413.315002	333.050751
1	6	0.666667	347.571625	177.753387	1872.283569	0.208124	-0.492681	-0.196469	0.821796	1187.344849	958.773376	414.464294	383.695618
1	7	0.666667	270.001251	274.859589	1740.312744	0.305008	0.346633	0.880318	0.108881	1157.180542	1022.348816	399.191772	414.826111
1	8	0.666667	232.424500	329.933197	1705.393677	0.323533	0.072957	0.943288	0.014553	1138.720093	1058.743896	389.697418	432.213623
1	9	0.666667	166.548615	342.352814	1654.024170	0.323533	0.072957	0.943288	0.014553	1102.797974	1072.622314	372.152313	438.996429
1	10	0.666667	186.054581	316.667175	1692.208374	-0.086407	0.173514	0.807840	-0.556616	1112.174072	1052.171509	376.834930	429.350098
1	11	0.666667	195.210617	-83.495842	1706.568726	0.157785	0.986716	-0.038612	-0.002084	1113.353760	817.019104	379.626801	312.058228
1	12	0.666667	92.729294	-75.595947	1705.739014	0.131241	0.885357	-0.306817	-0.323701	1055.248779	821.647461	349.658081	314.288025
1	13	0.666667	-39.791725	62.666878	1814.158936	-0.323634	-0.396813	0.848842	0.131408	982.418518	899.016296	311.296295	353.953339
1	14	0.666667	47.517567	201.949890	1732.441772	-0.393294	0.329709	0.028167	0.857799	1030.140137	980.474854	336.076508	394.989197
1	15	0.666667	79.651146	257.441650	1682.893188	0.534383	-0.329662	0.028712	-0.777775	1049.468872	1017.248962	345.960205	412.949158
1	16	0.666667	97.210022	328.019257	1642.870605	0.534383	-0.329662	0.028712	-0.777775	1061.138184	1065.075928	351.700195	435.683105
1	17	0.666667	109.772537	250.493881	1688.222900	-0.309891	-0.199042	0.447001	0.815193	1067.013184	1012.532837	354.785950	410.638428
1	18	0.666667	136.289352	121.973412	2047.064819	0.680961	-0.309567	0.429122	-0.506275	1071.025635	923.642639	355.763763	366.493225
1	19	0.333333	99.029083	420.855042	2131.854492	0.844515	-0.044062	0.527272	-0.082689	1052.928223	1063.268066	345.404541	434.637878
1	20	0.333333	-29.644899	476.514587	2395.992188	0.823366	-0.152155	0.518769	-0.172614	995.915039	1065.199829	316.184845	435.412781
1	21	0.333333	-50.354855	619.968872	2416.779053	0.708432	0.260295	0.471277	0.456366	987.476135	1125.435303	312.067932	462.974182
1	22	0.666667	11.853128	88.701126	2004.900513	0.470127	0.439948	0.376662	0.665997	1011.267944	908.608337	325.307739	358.832275
1	23	0.666667	-41.549713	388.023193	2077.368652	0.062929	0.570794	0.098222	0.812765	986.282654	1052.544312	312.379913	429.536072
1	24	0.333333	-144.433975	452.817871	2354.011963	0.131734	0.555650	0.216811	0.791765	946.807922	1058.769287	291.854980	432.139404
1	25	0.333333	-176.336227	583.032959	2367.250000	-0.465465	0.550993	-0.234615	0.651694	933.247986	1115.057983	285.634216	457.931824
1	26	0.666667	250.496002	-99.181091	1630.139282	0.768192	0.004676	0.625845	0.134821	1150.429077	805.332886	398.999176	306.208038
1	27	0.666667	229.976257	23.322985	1611.545532	0.768192	0.004676	0.625845	0.134821	1140.721802	878.653076	393.690125	343.806793
1	28	0.666667	259.470764	3.897626	1585.726685	0.447861	0.445846	0.439233	0.638527	1160.645630	866.827698	403.984955	337.795654
1	29	0.666667	319.729675	-74.306259	1594.144165	-0.134821	0.625845	-0.004676	0.768192	1195.891357	818.967407	421.904846	313.424011
1	30	0.666667	219.165237	-1.018785	1581.117920	0.447861	0.445846	0.439233	0.638527	1136.106567	863.816040	391.675446	336.246338
1	31	0.666667	195.104813	-99.810631	1568.940796	0.768192	0.004676	0.625845	0.134821	1121.211914	802.680054	384.535553	304.741516
