BodyID	JointID	Confidance	X	Y	Z	Qw	Qx	Qy	Qz	X2DColor	Y2DColor	X2DDepth	Y2DDepth
1	0	0.666667	171.426712	154.897385	2023.280640	0.612845	-0.393099	0.575534	-0.372363	1088.819946	940.477356	364.805481	374.952942
1	1	0.666667	181.695648	-1.301944	1955.130493	0.612921	-0.392981	0.575614	-0.372238	1095.420166	864.186340	368.986816	336.234131
1	2	0.666667	189.914169	-125.334259	1898.759766	0.633758	-0.367543	0.606112	-0.309664	1101.107300	800.694092	372.448944	303.488281
1	3	0.666667	205.226654	-299.931946	1787.196411	0.656549	-0.317753	0.633634	-0.257844	1113.309570	703.196655	379.360870	253.208954
1	4	0.666667	234.889664	-268.941040	1806.164917	0.864765	-0.430712	-0.139472	0.217292	1128.322510	721.126343	386.965973	262.552399
1	5	0.666667	353.449738	-201.093674	1813.557617	0.774402	-0.281106	-0.291849	0.485906	1191.593750	757.171509	418.840759	281.651276
1	6	0.666667	447.974609	41.315735	1860.850830	0.444506	-0.386938	-0.120316	0.798886	1239.852539	886.486755	441.228333	347.537170
1	7	0.666667	380.192139	219.618637	1747.370483	-0.038123	-0.518854	-0.386957	0.761315	1218.626465	989.741577	429.630371	398.562103
1	8	0.666667	338.242950	243.308502	1668.817871	0.249038	-0.336738	-0.552769	0.720441	1203.449829	1010.022339	422.310760	408.500580
1	9	0.666667	271.115295	318.908447	1647.115479	0.249038	-0.336738	-0.552769	0.720441	1166.352905	1058.891968	403.466919	432.024597
1	10	0.666667	286.134125	293.869781	1785.914673	0.400499	0.327723	0.132296	0.845397	1162.855469	1029.170776	401.608429	418.003723
1	11	0.666667	170.714523	-274.288818	1806.789673	0.442448	0.878951	-0.134437	-0.116664	1094.106567	718.513794	369.400635	260.930603
1	12	0.666667	52.838326	-231.554504	1817.628174	0.130766	0.798291	-0.415276	-0.416146	1031.539185	742.015930	336.885620	272.782623
1	13	0.666667	-30.351870	-23.574711	1967.390869	-0.277024	-0.584824	0.683889	0.336949	990.120544	853.485840	314.566956	330.535034
1	14	0.666667	6.167430	198.177353	1970.808472	0.664147	-0.107359	0.029001	-0.739284	1008.368591	964.675415	323.903381	387.034576
1	15	0.666667	7.957299	296.145325	1955.206421	-0.424802	0.111168	0.002936	0.898430	1009.245239	1016.134460	324.366486	412.261871
1	16	0.666667	70.401558	373.661530	1934.649902	-0.424802	0.111168	0.002936	0.898430	1041.333984	1058.720703	340.421631	432.594543
1	17	0.666667	67.966850	302.847626	1942.219727	-0.333716	-0.409166	0.469698	0.707532	1039.796387	1020.553589	339.802917	414.426239
1	18	0.666667	258.525726	159.539719	2025.764648	-0.492281	0.468713	-0.397071	0.616687	1131.041504	942.640503	386.106384	375.931641
1	19	0.666667	287.616913	534.751282	1954.063477	0.717998	-0.238465	0.566128	-0.327280	1153.812622	1142.878418	394.151184	470.124451
1	20	0.333333	234.610672	805.680420	2194.564209	0.687150	-0.294004	0.557260	-0.361730	1116.562134	1243.443115	373.699615	513.006592
1	21	0.333333	246.264587	975.770325	2139.120850	0.745807	0.185494	0.598339	0.226614	1126.273682	1341.812378	376.426483	550.952637
1	22	0.666667	92.885719	150.711212	2021.040649	0.488121	0.482253	0.506993	0.521658	1050.735229	938.577271	345.413025	374.023743
1	23	0.666667	70.559753	532.741455	2024.176880	0.251506	0.639555	0.283862	0.668683	1040.953369	1131.890625	339.482758	466.080750
1	24	0.333333	50.051922	791.525146	2287.802490	0.296461	0.616206	0.364615	0.632026	1030.083130	1220.671875	332.928955	504.177307
1	25	0.333333	33.272064	946.555359	2234.036865	-0.235665	0.698097	-0.173671	0.653422	1022.860779	1305.880615	329.416229	538.148926
1	26	0.666667	210.233414	-357.876892	1734.964966	0.729325	-0.172418	0.652820	-0.110380	1118.497070	666.708740	382.201172	234.637329
1	27	0.666667	202.136673	-244.049606	1631.890991	0.729325	-0.172418	0.652820	-0.110380	1120.516357	720.426147	383.921143	262.196564
1	28	0.666667	232.194595	-286.494873	1619.086060	0.593761	0.339696	0.583531	0.437660	1138.851074	694.291504	393.310486	248.976624
1	29	0.666667	294.086578	-370.204468	1681.373779	0.110380	0.652820	0.172418	0.729325	1169.313354	653.209839	408.146118	228.525223
1	30	0.666667	182.180969	-287.117889	1617.811279	0.593761	0.339696	0.583531	0.437660	1109.258301	693.947083	378.205780	248.496750
1	31	0.666667	136.736389	-389.894470	1673.422485	0.729325	-0.172418	0.652820	-0.110380	1079.882446	641.655212	362.654785	221.572510
