BodyID	JointID	Confidance	X	Y	Z	Qw	Qx	Qy	Qz	X2DColor	Y2DColor	X2DDepth	Y2DDepth
1	0	0.666667	29.533867	87.400017	2018.991699	0.726739	-0.369519	0.468509	-0.340302	1019.892578	907.642151	329.692780	358.351898
1	1	0.666667	81.992012	-48.587620	1952.164551	0.704440	-0.397627	0.444901	-0.384344	1045.701538	840.706909	343.462158	324.045166
1	2	0.666667	121.560577	-163.356735	1911.000732	0.784589	-0.283479	0.451240	-0.316926	1065.862793	782.072998	354.237701	293.686066
1	3	0.666667	197.821991	-310.854004	1808.516479	0.807478	-0.246380	0.472520	-0.252986	1108.245850	699.379211	376.652435	251.196304
1	4	0.666667	211.987259	-282.473877	1839.087280	0.831726	-0.409885	-0.345446	0.144547	1114.363403	716.745117	379.661224	260.164490
1	5	0.666667	304.434906	-215.197266	1897.692017	0.619619	-0.329725	-0.585198	0.406076	1158.930542	754.948120	402.074982	280.190857
1	6	0.666667	300.781921	5.633578	2011.297729	0.281108	-0.602993	-0.295930	0.685422	1151.146729	867.526428	397.066223	337.968811
1	7	0.666667	276.860443	160.358536	1873.668213	0.574536	0.331669	0.729868	0.164915	1149.725830	949.351196	396.011047	379.251648
1	8	0.666667	272.380768	222.867569	1813.981445	0.593688	0.208765	0.774034	0.069444	1152.253906	986.780029	396.996216	397.671753
1	9	0.666667	252.190201	262.261200	1727.541504	0.593688	0.208765	0.774034	0.069444	1147.799561	1016.067810	394.761932	411.904999
1	10	0.666667	252.075073	247.594513	1805.297485	0.097960	0.478194	0.860708	-0.144626	1142.013062	1001.229004	391.747559	404.762878
1	11	0.666667	158.084366	-291.674316	1813.239258	0.356846	0.911179	-0.186718	0.086892	1087.082153	709.947144	365.741913	256.462006
1	12	0.666667	49.913944	-258.785675	1778.772095	0.186988	0.809450	-0.517643	-0.204626	1030.124634	724.759277	336.357788	263.841766
1	13	0.666667	-46.339096	-27.348175	1813.614868	-0.265890	-0.424829	0.861791	0.078352	978.948059	850.404358	309.473053	328.977142
1	14	0.666667	58.711311	136.016953	1730.927002	-0.246534	0.127165	-0.466267	0.840027	1036.328735	942.370728	339.368591	376.042114
1	15	0.666667	133.276230	191.737503	1735.240723	-0.389475	0.043766	-0.481311	0.784049	1078.788452	974.236389	360.769958	391.876343
1	16	0.666667	199.408264	254.058655	1764.478394	-0.389475	0.043766	-0.481311	0.784049	1115.322266	1008.110718	378.603363	408.274658
1	17	0.666667	153.293839	197.256134	1683.899780	-0.147036	-0.009528	0.227850	0.962483	1092.337158	980.857910	367.832214	395.127533
1	18	0.666667	105.950134	105.283249	2042.586304	0.701945	-0.321969	0.398082	-0.495117	1056.527466	915.704224	348.401733	362.477814
1	19	0.333333	36.586365	447.613647	2128.953857	0.803111	-0.212792	0.465655	-0.304790	1023.767700	1076.656738	330.858978	440.900909
1	20	0.333333	-94.266495	684.101318	2341.541748	0.779415	-0.269049	0.482287	-0.295845	967.315125	1163.268311	302.629608	479.584106
1	21	0.333333	-103.665382	848.678772	2307.254639	0.764427	0.150991	0.527462	0.338581	961.922668	1244.866943	300.684784	513.826965
1	22	0.666667	-39.374043	71.273926	1997.715454	0.323461	0.451216	0.502864	0.662499	986.170837	900.258301	312.415558	354.524384
1	23	0.333333	-177.230423	388.420563	2095.674072	0.165069	0.553454	0.387538	0.718509	922.028870	1051.560303	280.334290	428.631470
1	24	0.333333	-292.900543	619.904480	2327.576904	0.220613	0.525152	0.343420	0.746731	880.885437	1136.705322	260.740936	466.949707
1	25	0.333333	-329.750214	766.481812	2293.590820	-0.370001	0.618684	-0.123806	0.681910	861.109558	1209.446289	252.957672	497.858521
1	26	0.666667	229.057068	-357.943848	1761.644287	0.825045	-0.104002	0.554477	0.032244	1127.281616	669.593018	386.553833	236.193390
1	27	0.666667	219.572128	-228.284805	1698.746460	0.825045	-0.104002	0.554477	0.032244	1126.626343	734.897278	386.662598	269.674164
1	28	0.666667	257.209839	-258.228943	1684.001343	0.560595	0.318534	0.465615	0.606195	1148.857056	716.717651	398.050140	260.537689
1	29	0.666667	317.066193	-342.534180	1731.872925	-0.032244	0.554477	0.104002	0.825045	1178.007324	674.376587	412.338562	239.316025
1	30	0.666667	212.600204	-264.753235	1670.752197	0.560595	0.318534	0.465615	0.606195	1124.118286	711.959595	385.528229	257.856506
1	31	0.666667	180.880463	-377.573181	1682.250122	0.825045	-0.104002	0.554477	0.032244	1104.707153	649.590698	375.375793	225.825760
