BodyID	JointID	Confidance	X	Y	Z	Qw	Qx	Qy	Qz	X2DColor	Y2DColor	X2DDepth	Y2DDepth
1	0	0.666667	36.973743	109.583969	1993.199951	0.608229	-0.407632	0.537066	-0.418872	1023.564636	919.177979	331.661987	364.222656
1	1	0.666667	48.486767	-44.467709	1945.006592	0.582092	-0.439019	0.511728	-0.454495	1029.093628	842.728271	334.879211	325.060059
1	2	0.666667	56.654423	-171.049240	1919.567505	0.634543	-0.374516	0.552420	-0.389777	1033.034546	778.708923	337.148743	291.829193
1	3	0.666667	73.483986	-350.298584	1839.776123	0.663756	-0.329009	0.580674	-0.337636	1041.881958	682.133179	342.191650	241.884674
1	4	0.666667	101.005562	-319.954010	1857.050537	0.849190	-0.490618	-0.178409	0.079632	1055.965698	699.248535	349.421509	250.744766
1	5	0.666667	220.772629	-279.717773	1886.208374	0.688355	-0.316351	-0.313987	0.572278	1116.552368	721.804749	380.568176	262.771362
1	6	0.666667	257.825012	-32.438190	1903.801392	0.103280	-0.445629	-0.008941	0.889195	1136.154419	848.086914	390.093781	328.041809
1	7	0.666667	135.490067	7.879198	1737.463623	-0.200594	-0.430132	-0.485940	0.733901	1078.898193	869.142273	361.514221	338.847382
1	8	0.666667	90.909035	11.916655	1662.463135	0.562275	0.237029	-0.604126	0.512539	1055.431030	871.713318	349.836426	340.174255
1	9	0.666667	65.883873	40.338470	1752.863403	0.562275	0.237029	-0.604126	0.512539	1039.853149	887.384277	341.244446	348.149261
1	10	0.666667	32.877670	12.937484	1657.017944	0.192083	-0.381813	0.087603	0.899805	1021.476685	872.446228	332.321198	340.499359
1	11	0.666667	40.345558	-322.187256	1850.609253	0.488412	0.861318	-0.131608	-0.047585	1024.685669	697.644470	333.197510	249.791901
1	12	0.666667	-74.269516	-289.598541	1845.052124	0.332532	0.725579	-0.477917	-0.366814	965.167847	714.078857	302.243042	258.217377
1	13	0.666667	-144.270813	-50.163521	1899.825073	-0.493635	-0.198986	0.845739	0.038138	930.773682	839.666199	284.182892	323.300934
1	14	0.666667	-51.925770	29.564247	1725.173584	-0.311421	0.201786	0.880919	0.293736	973.593262	881.858398	307.185425	345.194427
1	15	0.333333	14.609218	5.525643	1663.209473	-0.227407	-0.026574	0.903344	0.362699	1010.779175	868.104126	326.755402	338.241211
1	16	0.333333	100.847870	26.043036	1625.485474	-0.227407	-0.026574	0.903344	0.362699	1062.229736	880.332458	353.526245	344.625244
1	17	0.333333	41.004211	-0.409696	1666.327393	-0.499159	-0.065704	0.828786	-0.244206	1026.188110	864.561829	334.719757	336.444519
1	18	0.666667	119.251648	113.383781	2000.709351	0.542735	-0.401444	0.438405	-0.593366	1063.813232	920.737122	352.274475	365.041901
1	19	0.666667	151.410995	475.083771	2000.516357	0.707544	-0.235214	0.545919	-0.382136	1081.562988	1104.772339	359.669373	453.743286
1	20	0.333333	112.581413	751.870728	2206.225098	0.693359	-0.262841	0.557395	-0.373468	1059.228760	1214.901123	347.059418	501.740540
1	21	0.333333	132.936539	914.020996	2159.660400	0.758360	0.207675	0.576400	0.222538	1070.491699	1305.125732	351.583679	537.734009
1	22	0.666667	-37.219860	106.157494	1986.428467	0.496436	0.509720	0.458713	0.532277	987.018372	917.807068	312.909729	363.450745
1	23	0.666667	-32.676067	467.483887	2018.052368	0.331002	0.616249	0.300793	0.648227	989.560364	1099.016357	314.324066	451.169891
1	24	0.333333	-40.162884	747.983582	2228.399170	0.328490	0.617495	0.300081	0.648648	989.034058	1209.681274	313.583374	499.542725
1	25	0.333333	-35.716160	898.163452	2185.166748	-0.224904	0.653769	-0.220458	0.688043	990.314758	1291.984253	314.532898	532.737915
1	26	0.666667	80.718529	-411.820190	1799.121704	0.786583	-0.189086	0.576131	-0.116643	1046.022095	645.731628	344.519653	223.352448
1	27	0.666667	86.002548	-306.955231	1698.029297	0.786583	-0.189086	0.576131	-0.116643	1050.778198	691.134277	347.536377	246.597443
1	28	0.666667	118.172089	-345.871124	1692.713013	0.638678	0.273682	0.541091	0.473719	1068.914429	668.767822	356.943665	235.249878
1	29	0.666667	168.696793	-420.432343	1764.200317	0.116643	0.576131	0.189086	0.786583	1094.079468	636.619446	369.444275	219.134460
1	30	0.666667	71.894600	-349.060547	1682.849365	0.638678	0.273682	0.541091	0.473719	1042.898560	665.945007	343.525360	233.656738
1	31	0.666667	24.610836	-447.334503	1730.075073	0.786583	-0.189086	0.576131	-0.116643	1016.003967	617.866089	329.338806	209.201370
