BodyID	JointID	Confidance	X	Y	Z	Qw	Qx	Qy	Qz	X2DColor	Y2DColor	X2DDepth	Y2DDepth
1	0	0.666667	38.471630	73.930710	2001.177734	0.736554	-0.398613	0.415248	-0.355197	1024.223145	901.349121	332.006500	355.161011
1	1	0.666667	101.193527	-61.033695	1951.703247	0.706101	-0.430255	0.382365	-0.412430	1055.207764	834.475952	348.405243	320.840332
1	2	0.666667	147.257004	-175.316299	1928.503052	0.828669	-0.223379	0.471426	-0.202895	1078.265991	776.831055	360.596283	291.005890
1	3	0.666667	237.461441	-280.366425	1797.151001	0.842271	-0.184854	0.487822	-0.135787	1130.160156	714.350769	387.943176	259.089691
1	4	0.666667	248.396790	-258.604401	1832.696045	0.867600	-0.290810	-0.359586	0.182750	1133.948486	728.543457	389.710938	266.409058
1	5	0.666667	333.172668	-192.471558	1897.749756	0.613442	-0.270023	-0.599236	0.437827	1173.777954	766.377014	409.528198	286.187561
1	6	0.666667	308.502502	16.637131	2018.910645	0.292623	-0.544215	-0.368547	0.694533	1154.489380	872.860840	398.669098	340.686310
1	7	0.666667	260.301147	181.303329	1908.755371	0.326199	0.581426	0.689010	-0.284260	1138.977295	958.788757	390.365479	383.963440
1	8	0.666667	258.084595	231.276154	1840.465820	0.296815	0.511208	0.742602	-0.314817	1142.728516	989.625488	392.109375	399.109375
1	9	0.666667	229.479980	285.644714	1768.016724	0.296815	0.511208	0.742602	-0.314817	1132.321167	1026.042358	386.760406	416.780457
1	10	0.666667	215.682999	238.231598	1807.051758	0.196836	-0.539956	-0.408035	0.709373	1121.842407	995.825989	381.798523	402.263824
1	11	0.666667	196.565750	-268.900879	1806.098877	0.233988	0.948419	-0.181823	0.112653	1107.915527	721.235840	376.512543	262.437622
1	12	0.666667	91.534485	-235.123154	1771.557739	0.198829	0.837714	-0.494433	-0.119326	1052.781128	736.830627	348.171295	270.185913
1	13	0.666667	-27.920113	-18.330530	1772.375977	-0.231330	-0.521978	0.820833	0.016064	988.066833	854.949585	314.403046	331.360901
1	14	0.666667	43.943375	160.134781	1697.426392	-0.400972	0.080626	-0.436779	0.801214	1028.155029	958.112000	335.325500	383.923279
1	15	0.666667	98.590660	229.691162	1719.402100	-0.007805	0.264479	-0.356830	0.895914	1059.627197	997.569336	350.999908	403.367920
1	16	0.666667	178.885696	248.620071	1675.674805	-0.007805	0.264479	-0.356830	0.895914	1108.217163	1012.470764	375.489014	410.460693
1	17	0.666667	138.628296	224.905365	1668.763306	-0.123380	-0.101359	0.289290	0.943830	1084.510376	998.670227	363.810760	403.873566
1	18	0.666667	110.202477	97.353432	2028.219238	0.616930	-0.385016	0.301383	-0.616708	1058.801514	912.179810	349.640869	360.696777
1	19	0.333333	89.903458	446.822784	1991.962769	0.837059	-0.193484	0.449041	-0.245478	1050.750122	1091.069702	344.667786	447.595764
1	20	0.333333	-70.262581	643.486877	2212.854004	0.833049	-0.211260	0.466438	-0.209365	975.129211	1161.657593	306.785797	478.980103
1	21	0.333333	-97.693687	805.840820	2209.552979	0.741231	0.181377	0.475623	0.437564	962.050232	1241.375244	301.014404	512.448669
1	22	0.666667	-26.211224	52.809418	1976.793457	0.452282	0.321473	0.590020	0.586492	992.306763	891.385132	315.659454	350.016876
1	23	0.333333	-161.274673	372.676422	1921.730713	0.162661	0.540448	0.399203	0.722561	921.216248	1060.270508	280.698792	432.796417
1	24	0.333333	-284.620636	599.224365	2143.038574	0.183225	0.526901	0.324962	0.763678	872.391602	1150.737549	257.513763	473.062256
1	25	0.333333	-326.871399	743.100464	2121.281494	-0.408563	0.606842	-0.137916	0.667681	849.029968	1226.918091	248.297470	504.912170
1	26	0.666667	272.446228	-309.743408	1741.745483	0.810089	-0.023795	0.585810	0.003881	1152.715332	693.455872	399.644135	248.657867
1	27	0.666667	277.814545	-177.334320	1692.822144	0.810089	-0.023795	0.585810	0.003881	1160.611694	763.086121	403.927307	284.476013
1	28	0.666667	309.088409	-209.812973	1673.119751	0.570075	0.397405	0.431056	0.575564	1180.037842	743.216614	413.824524	274.451996
1	29	0.666667	357.880585	-303.808533	1707.817261	-0.003881	0.585810	0.023795	0.810089	1203.585205	693.068848	425.259521	249.177765
1	30	0.666667	264.287689	-208.805588	1662.902344	0.570075	0.397405	0.431056	0.575564	1154.964844	743.164124	401.270447	274.191284
1	31	0.666667	218.439514	-314.409576	1666.372314	0.810089	-0.023795	0.585810	0.003881	1127.436401	683.266296	387.191895	243.197281
